Action,Bytes Sent,Bytes Received,Elapsed Time (sec),Destination Port_80,Destination Port_443,Destination Port_445,Destination Port_25174,Destination Port_Other,NAT Source Port_48817,NAT Source Port_50116,NAT Source Port_57596,NAT Source Port_58638,NAT Source Port_Other,NAT Destination Port_53,NAT Destination Port_80,NAT Destination Port_443,NAT Destination Port_27015,NAT Destination Port_Other
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
allow,865,501,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,6793,3649,17,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1324,9803,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1390,4188,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,90,86,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,876,537,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2590,1464,16,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,66,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1388,4128,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,12992,6708,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,306,186,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,90,86,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1313,9109,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,136,180,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1610,2907,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,101,662,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1859,27344,18,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2640,21631,123,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1324,8783,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2901,9660,17,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,48866,2785,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,8795,498958,195,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,534,578,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1792,1562,195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
allow,66,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1388,4194,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,87,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,87,624,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,17257,50727,148,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1390,4194,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,11945,202270,94,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1694,1636,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,2116,29121,195,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,876,537,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1492,2907,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1814,8936,195,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1107,3199,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1953,29527,196,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,4897,67126,115,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1117,9772,16,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,3420,4757,124,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,737,2593,121,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,149,341,1201,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1857,3667,3652,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
allow,518,3005,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2538,2486,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,3406,2092,95,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
deny,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
allow,94,102,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,102,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,940,786,55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1621,4341,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,4849,8200,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1156,6283,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,7253,127378,171,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,36300,197810,66,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,9826,178718,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1900,5989,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,440,372,25,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,516,3005,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,89,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1324,314,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,110,790,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,124,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,3771,5194,124,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2075,719,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,94,121,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,86,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,195,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,516,3005,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,988,591,45,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,3171,19680,147,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,77,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1324,314,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1952,5989,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,78,133,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1324,314,15,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,94,121,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,220,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,82,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,198,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,2071,2608,135,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,86,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,118,238,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,150,331,1200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1750,2907,28,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2504,9846,137,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,101,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,206,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,219,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,432,186,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,3046,4686,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1264,388,17,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1143,6835,26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1900,5989,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,135026,6880174,438,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,246018,359019,1300,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,6442,3177,122,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,3918,2721,135,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1486,1106,275,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,150,331,1200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,101,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,988,591,45,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,382,288,133,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,88,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,516,3005,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,700,4467,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,700,4468,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,128,66,55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,300,372,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,700,4468,14,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2854,1883,117,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2864,4644,75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1944,1792,91,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,2265,13979,262,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1800,1028,184,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,90,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,89,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,113,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,582,60,5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2953,11718,31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,43830,198839,67,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,3919,26362,62,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,70,0,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,626,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,86,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,112,29,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,174,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,113,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,6227,8389,31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,2479,1665,361,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,83,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,87,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,1212,4490,139,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,110,157,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,6121,97127,144,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,774,504,360,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,678,3253,140,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,102,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,86,164,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,89,292,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,34781,518104,245,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,96,338,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,86,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,626,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,98,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,9835,155067,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,70,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,52597,1121084,177,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,44816,1005451,177,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,57437,1909013,338,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,86,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,285,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,134,254,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,0,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,94,83,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,118,108,1199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,1394,4734,146,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,3853,8257,1075,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,172,1614,120,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,7258,4230,122,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,96,0,31,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,26333,6798,121,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,2171,2220,135,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,1769,2033,135,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,12712,167792,32,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
allow,1952,5989,15,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
allow,94,102,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,66,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,94,89,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,113,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,97,32,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,78,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
allow,102,97,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,102,720,30,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
allow,46087,4013,121,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,1484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
deny,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
deny,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drop,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drop,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
