Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes Sent,Bytes Received,Elapsed Time (sec)
61522,64147,0,0,deny,66,0,0
23900,64147,0,0,deny,62,0,0
57385,445,0,0,drop,70,0,0
37121,21247,0,0,deny,66,0,0
49622,50584,0,0,deny,62,0,0
61788,20000,0,0,deny,60,0,0
57384,445,0,0,drop,70,0,0
15333,44847,0,0,deny,62,0,0
62284,445,0,0,drop,70,0,0
62278,445,0,0,drop,70,0,0
62277,445,0,0,drop,70,0,0
62276,445,0,0,drop,70,0,0
57987,56125,0,0,deny,90,0,0
57684,445,0,0,drop,66,0,0
56693,1900,0,0,deny,139,0,0
57673,445,0,0,drop,66,0,0
57668,445,0,0,drop,66,0,0
57670,445,0,0,drop,66,0,0
57676,445,0,0,drop,66,0,0
57667,445,0,0,drop,66,0,0
57672,445,0,0,drop,66,0,0
57678,445,0,0,drop,66,0,0
14997,57470,0,0,deny,72,0,0
57379,445,0,0,drop,70,0,0
9687,57470,0,0,deny,78,0,0
50470,61463,0,0,deny,86,0,0
62267,445,0,0,drop,70,0,0
17344,62413,0,0,deny,66,0,0
33786,23,0,0,deny,60,0,0
62265,445,0,0,drop,70,0,0
62261,445,0,0,drop,70,0,0
62263,445,0,0,drop,70,0,0
56944,35894,0,0,deny,62,0,0
26953,30317,0,0,deny,62,0,0
65388,55783,0,0,deny,66,0,0
27528,35440,0,0,deny,66,0,0
60361,57470,0,0,deny,66,0,0
51401,6881,0,0,deny,66,0,0
57366,445,0,0,drop,70,0,0
65494,53,0,0,deny,88,0,0
62259,445,0,0,drop,70,0,0
62257,445,0,0,drop,70,0,0
62255,445,0,0,drop,70,0,0
57662,445,0,0,drop,66,0,0
62252,445,0,0,drop,70,0,0
61336,61689,0,0,deny,62,0,0
57657,445,0,0,drop,66,0,0
31748,56205,0,0,deny,62,0,0
57363,445,0,0,drop,70,0,0
57656,445,0,0,drop,66,0,0
57655,445,0,0,drop,66,0,0
57652,445,0,0,drop,66,0,0
40369,57470,0,0,deny,62,0,0
29300,35440,0,0,deny,146,0,0
45690,60038,0,0,reset-both,62,0,0
55505,53,61786,53,allow,101,97,1
57665,52700,0,0,deny,66,0,0
58743,35894,0,0,deny,62,0,0
57358,445,0,0,drop,70,0,0
62247,445,0,0,drop,70,0,0
57357,445,0,0,drop,70,0,0
62243,445,0,0,drop,70,0,0
62235,445,0,0,drop,70,0,0
57355,445,0,0,drop,70,0,0
38400,51505,0,0,deny,146,0,0
47515,5900,0,0,deny,60,0,0
57641,445,0,0,drop,66,0,0
27209,30170,0,0,deny,145,0,0
37420,44847,0,0,deny,62,0,0
1024,62609,0,0,deny,148,0,0
47134,37965,0,0,deny,62,0,0
57348,445,0,0,drop,70,0,0
11574,51505,0,0,deny,66,0,0
57634,445,0,0,drop,66,0,0
16654,50265,0,0,deny,62,0,0
28899,37965,0,0,deny,62,0,0
62225,445,0,0,drop,70,0,0
64681,35993,0,0,deny,62,0,0
57346,445,0,0,drop,70,0,0
57987,56125,0,0,deny,90,0,0
48841,51221,0,0,deny,62,0,0
57345,445,0,0,drop,70,0,0
57632,445,0,0,drop,66,0,0
57344,445,0,0,drop,70,0,0
57343,445,0,0,drop,70,0,0
57340,445,0,0,drop,70,0,0
57339,445,0,0,drop,70,0,0
28824,44847,0,0,deny,62,0,0
48219,55442,0,0,deny,66,0,0
44855,58414,0,0,deny,62,0,0
52432,50265,0,0,deny,66,0,0
57625,445,0,0,drop,66,0,0
0,0,0,0,allow,320,0,0
50767,57470,0,0,deny,66,0,0
57620,445,0,0,drop,66,0,0
57325,445,0,0,drop,70,0,0
57324,445,0,0,drop,70,0,0
57322,445,0,0,drop,70,0,0
62089,8604,0,0,deny,66,0,0
52614,44847,0,0,deny,66,0,0
57314,445,0,0,drop,70,0,0
57315,445,0,0,drop,70,0,0
57849,50584,0,0,deny,66,0,0
43724,35440,0,0,deny,62,0,0
18876,44847,0,0,deny,66,0,0
9522,51505,0,0,deny,66,0,0
62307,8055,0,0,deny,159,0,0
55553,37965,0,0,deny,66,0,0
50292,22114,0,0,deny,66,0,0
51015,64147,0,0,deny,145,0,0
62215,445,0,0,drop,70,0,0
62213,445,0,0,drop,70,0,0
62212,445,0,0,drop,70,0,0
57608,445,0,0,drop,66,0,0
57606,445,0,0,drop,66,0,0
57607,445,0,0,drop,66,0,0
57602,445,0,0,drop,66,0,0
57603,445,0,0,drop,66,0,0
57601,445,0,0,drop,66,0,0
20508,57470,0,0,deny,62,0,0
40521,23117,0,0,deny,62,0,0
51581,17546,0,0,deny,66,0,0
10436,37965,0,0,deny,62,0,0
57237,21247,0,0,deny,62,0,0
57303,445,0,0,drop,70,0,0
61150,11392,0,0,deny,66,0,0
59008,51221,0,0,deny,62,0,0
1078,30975,0,0,deny,143,0,0
42429,22114,0,0,deny,146,0,0
57500,23,0,0,deny,60,0,0
50470,61463,0,0,deny,86,0,0
61408,30188,0,0,deny,66,0,0
53147,37965,0,0,deny,62,0,0
15933,64147,0,0,deny,62,0,0
62207,445,0,0,drop,70,0,0
62211,445,0,0,drop,70,0,0
62197,445,0,0,drop,70,0,0
57299,445,0,0,drop,70,0,0
57589,445,0,0,drop,66,0,0
57588,445,0,0,drop,66,0,0
57586,445,0,0,drop,66,0,0
443,38385,0,0,allow,66,0,90
59723,443,54726,443,allow,1882,6498,396
65075,53,1890,53,allow,100,178,31
65365,53,19962,53,allow,98,94,30
49384,53,2964,53,allow,95,91,30
34924,443,1749,443,allow,1149,1252,982
61735,443,32889,443,allow,4506,52961,30
60384,443,14731,443,allow,70,60,15
42602,443,64444,443,allow,1126,1252,982
35702,443,5840,443,allow,1889,4862,316
60187,443,37474,443,allow,1936,3720,57
48268,443,29893,443,allow,11672,6790,63
43415,443,53448,443,allow,70,60,15
60362,443,18140,443,allow,70,60,15
56852,49677,39171,49677,allow,70,60,5
50998,443,19722,443,allow,1985,1497,17
50997,443,46270,443,allow,2099,1673,18
53131,44021,31517,44021,allow,320,378,16
39572,443,3299,443,allow,1144,1252,982
45363,443,50809,443,allow,1144,1252,982
56772,53,9066,53,allow,86,82,30
41632,443,56228,443,allow,4462,4045,141
47595,33439,0,0,allow,106,0,60
39716,443,56404,443,allow,10346,120825,150
65155,53,8256,53,allow,103,192,48
60378,443,38205,443,allow,70,60,15
59835,53,53528,53,allow,78,90,30
55644,45579,20057,45579,allow,70,0,5
43423,443,64524,443,allow,70,60,15
35178,8635,35178,8635,allow,78,60,5
55000,5222,35744,5222,allow,22014,10594,215
48269,443,55381,443,allow,3396,1404,60
50996,443,8675,443,allow,2039,1497,18
50661,80,9944,80,allow,461,2232,17
56945,443,12296,443,allow,2136,5682,322
50990,443,22704,443,allow,2628,3462,24
49516,53,51751,53,allow,93,89,30
55945,53,51093,53,allow,86,647,30
56946,443,38559,443,allow,4790,5618,322
51142,80,61764,80,allow,534,580,16
44912,80,52893,80,allow,1282,320,15
50988,443,14910,443,allow,2686,4252,27
60374,443,9623,443,allow,70,60,15
64245,53,8045,53,allow,101,97,31
60167,5222,36653,5222,allow,650,258,20
56948,53,35699,53,allow,93,0,30
63882,49163,63411,49163,allow,66,0,8
51878,9999,7906,9999,allow,66,0,5
55169,53,64266,53,allow,103,672,30
55272,53,11966,53,allow,103,182,51
52414,80,51546,80,allow,746,8788,49
55821,53,40940,53,allow,86,82,30
57282,53,60817,53,allow,101,97,30
64420,53,14172,53,allow,96,92,30
49632,53,30803,53,allow,101,97,30
58279,443,21713,443,allow,1156,2722,136
52682,443,30711,443,allow,922,4484,360
30188,32873,43392,32873,allow,150,352,1200
59772,443,48331,443,allow,11493,169920,85
64483,53,26683,53,allow,86,82,31
55714,443,18718,443,allow,4173,7453,121
62616,443,35713,443,allow,1730,30774,122
53283,443,51039,443,allow,1036,2333,121
44858,5228,3088,5228,allow,1586,5233,3603
58080,443,57943,443,allow,358,288,133
50303,443,16402,443,allow,1604,11855,187
62194,445,0,0,drop,70,0,0
57287,445,0,0,drop,70,0,0
57290,445,0,0,drop,70,0,0
55733,51505,0,0,deny,66,0,0
57289,445,0,0,drop,70,0,0
53971,50265,0,0,deny,66,0,0
57286,445,0,0,drop,70,0,0
12060,37965,0,0,deny,66,0,0
61135,50265,0,0,deny,62,0,0
53971,55442,0,0,deny,66,0,0
57282,445,0,0,drop,70,0,0
54423,21247,0,0,deny,62,0,0
62192,445,0,0,drop,70,0,0
63589,44847,0,0,deny,66,0,0
62188,445,0,0,drop,70,0,0
62184,445,0,0,drop,70,0,0
62180,445,0,0,drop,70,0,0
24311,22617,0,0,deny,60,0,0
64958,53,33266,53,allow,102,293,30
55272,53,17246,53,allow,103,182,50
50580,80,18240,80,allow,694,819,15
53815,44847,0,0,deny,62,0,0
10396,62609,0,0,deny,148,0,0
33896,57470,0,0,deny,74,0,0
12074,10197,0,0,deny,72,0,0
63080,37965,0,0,deny,66,0,0
57276,445,0,0,drop,70,0,0
50442,37807,0,0,deny,66,0,0
12242,51221,0,0,deny,62,0,0
11066,50584,0,0,deny,66,0,0
27869,51221,0,0,deny,66,0,0
62175,445,0,0,drop,70,0,0
62172,445,0,0,drop,70,0,0
49531,53,38676,53,allow,94,89,29
64967,53,8909,53,allow,94,90,29
63380,443,31712,443,allow,2139,2565,119
48265,443,35728,443,allow,2268,5111,134
56622,443,37505,443,allow,1079,2496,155
51087,80,58473,80,allow,3093,3270,130
57594,80,6266,80,allow,280,206,25
51091,80,22433,80,allow,2712,1321,130
63457,443,6711,443,allow,300,306,60
50669,443,15933,443,allow,2256,6208,255
46505,443,30509,443,allow,5399,54301,32
57282,53,4028,53,allow,102,97,29
51086,80,8200,80,allow,3093,3272,130
49820,53,16935,53,allow,102,91,29
65315,53,35548,53,allow,94,84,29
65341,53,19741,53,allow,102,98,29
57018,53,62434,53,allow,110,99,29
56948,53,55604,53,allow,94,89,29
49307,53,61453,53,allow,102,108,29
57282,53,23204,53,allow,102,97,29
64144,53,4671,53,allow,102,91,29
55809,443,23452,443,allow,180,0,11
49165,53,17672,53,allow,102,110,29
65075,53,49710,53,allow,100,178,30
51675,8245,24099,8245,allow,214,132,29
49780,53,4418,53,allow,94,89,29
52312,443,50036,443,allow,55851,1519008,185
49312,53,8379,53,allow,94,122,29
51890,31122,40957,31122,allow,70,0,8
51892,46647,34851,46647,allow,70,0,8
55272,53,42714,53,allow,103,182,50
49884,53,44954,53,allow,110,122,30
55646,14420,30714,14420,allow,70,0,5
50552,80,61160,80,allow,1240,1127,16
65486,443,40088,443,allow,11380,364406,16
50594,80,12498,80,allow,824,811,15
56841,29753,13885,29753,allow,70,0,5
49500,443,11255,443,allow,2692,14196,150
65319,53,47160,53,allow,103,182,44
63458,443,33627,443,allow,1372,6562,63
42595,443,31051,443,allow,606,487,15
65485,443,65115,443,allow,4519,87928,16
53684,25933,35129,25933,allow,306,246,15
65341,53,20700,53,allow,102,98,30
49621,443,59596,443,allow,3555,11333,256
45891,443,41811,443,allow,1527,4191,22
56772,53,56028,53,allow,86,82,30
49632,53,14328,53,allow,102,97,30
64245,53,44468,53,allow,102,97,30
56341,443,63475,443,allow,1483,6842,47
59065,443,57168,443,allow,18434,7406,171
38579,80,3885,80,allow,507,489,200
50467,80,50467,80,allow,38812,847890,23
52133,443,32677,443,allow,1919,5682,76
49632,53,26153,53,allow,102,97,30
58209,53,58209,53,allow,90,555,30
42050,53,28616,53,allow,78,90,30
54063,443,37024,443,allow,652,661,185
65155,53,21805,53,allow,103,192,48
53717,443,48427,443,allow,192,126,15
39612,443,50624,443,allow,16677,465353,28
58506,443,5356,443,allow,1399,1009,274
49349,80,49349,80,allow,246,204,141
63460,443,27370,443,allow,250,252,63
49997,53,42691,53,allow,110,99,29
50655,80,3910,80,allow,682,825,20
57584,443,57584,443,allow,4063,3956,92
51891,23238,33315,23238,allow,70,0,8
43376,443,45691,443,allow,1331,5792,81
53719,443,60186,443,allow,70,0,5
62776,443,62776,443,allow,1491,2907,26
60591,53,64106,53,allow,78,0,29
64967,53,42572,53,allow,94,90,29
56448,53,62354,53,allow,102,98,29
41029,53,0,0,allow,86,0,29
56655,53,54773,53,allow,86,0,29
51582,5223,65291,5223,allow,1283,2900,163
49973,80,59362,80,allow,364,988,15
64331,53,48009,53,allow,94,85,29
65194,53,28428,53,allow,94,102,29
56655,53,28955,53,allow,86,82,29
64844,53,45693,53,allow,86,647,29
55821,53,13953,53,allow,102,94,29
49516,53,31257,53,allow,94,89,29
49351,53,56042,53,allow,86,80,29
49516,53,60499,53,allow,94,89,29
59902,53,0,0,allow,83,137,30
57305,53,52868,53,allow,86,82,29
65365,53,13159,53,allow,102,94,30
64292,53,46657,53,allow,94,105,30
42291,53,6078,53,allow,78,90,30
49600,53,23356,53,allow,94,149,30
44847,6881,3314,6881,allow,150,351,1200
59560,443,54712,443,allow,1219,2819,135
65155,53,9340,53,allow,200,413,59
57867,27019,59183,27019,allow,472,330,30
56937,8200,16885,8200,allow,78,0,30
63975,53,64486,53,allow,94,222,30
55629,53,49009,53,allow,94,114,30
9087,53,9087,53,allow,82,96,30
65422,53,59464,53,allow,94,114,30
64298,443,45877,443,allow,5282,109753,120
60434,11339,49665,11339,allow,70,0,8
34158,443,8410,443,allow,70,60,15
56772,53,47377,53,allow,86,82,30
64348,53,23011,53,allow,102,219,30
49724,53,34584,53,allow,102,108,30
64245,53,47905,53,allow,102,97,30
56772,53,27354,53,allow,86,82,30
65292,53,10766,53,allow,106,279,33
51889,44348,63585,44348,allow,70,0,8
55272,53,40097,53,allow,198,401,50
58017,53,58017,53,allow,106,726,30
64420,53,3880,53,allow,102,92,30
55258,443,6481,443,allow,172,1614,120
46334,443,50617,443,allow,2304,7455,138
65075,53,30736,53,allow,100,178,30
49347,80,49347,80,allow,246,204,141
56524,443,14904,443,allow,9074,335558,121
57470,58125,57009,58125,allow,664,908,1200
54121,443,19391,443,allow,863775,25493583,208
55345,53,38199,53,allow,102,153,30
39208,53,0,0,allow,86,0,30
50407,8080,50407,8080,allow,180,198,33
53697,6224,21795,6224,allow,70,0,8
53683,30218,33662,30218,allow,306,186,15
38654,443,36804,443,allow,1783,7361,16
53698,8120,50996,8120,allow,70,0,8
55026,53,55024,53,allow,94,102,30
64245,53,26898,53,allow,102,97,30
64726,53,58493,53,allow,94,258,30
56947,53,11234,53,allow,102,137,30
62169,445,0,0,drop,70,0,0
56636,43890,0,0,deny,66,0,0
57269,445,0,0,drop,70,0,0
28009,36237,0,0,deny,146,0,0
57268,445,0,0,drop,70,0,0
47910,7461,0,0,deny,60,0,0
23537,35253,0,0,deny,66,0,0
57263,445,0,0,drop,70,0,0
6666,138,0,0,deny,60,0,0
1972,57470,0,0,deny,78,0,0
6881,6881,0,0,deny,62,0,0
65179,44847,0,0,deny,66,0,0
57261,445,0,0,drop,70,0,0
57566,445,0,0,drop,66,0,0
52569,30188,0,0,deny,66,0,0
62167,445,0,0,drop,70,0,0
62164,445,0,0,drop,70,0,0
22922,35440,0,0,deny,66,0,0
27272,64147,0,0,deny,66,0,0
18754,30188,0,0,deny,62,0,0
57257,445,0,0,drop,70,0,0
50529,44847,0,0,deny,66,0,0
61925,51505,0,0,deny,62,0,0
41381,23,0,0,deny,60,0,0
57558,445,0,0,drop,66,0,0
57557,445,0,0,drop,66,0,0
58501,44847,0,0,deny,66,0,0
52626,44847,0,0,deny,66,0,0
57256,445,0,0,drop,70,0,0
64115,2767,0,0,deny,66,0,0
9687,57470,0,0,deny,78,0,0
443,7387,0,0,deny,60,0,0
52472,51221,0,0,deny,74,0,0
61559,23,0,0,deny,60,0,0
62155,445,0,0,drop,70,0,0
35120,26467,0,0,deny,62,0,0
62150,445,0,0,drop,70,0,0
62149,445,0,0,drop,70,0,0
62147,445,0,0,drop,70,0,0
61527,51050,0,0,deny,66,0,0
45941,23386,0,0,deny,60,0,0
57554,445,0,0,drop,66,0,0
49367,51505,0,0,deny,62,0,0
57251,445,0,0,drop,70,0,0
41954,2323,0,0,deny,60,0,0
51222,35440,0,0,deny,62,0,0
48676,53395,0,0,deny,60,0,0
57550,445,0,0,drop,66,0,0
57546,445,0,0,drop,66,0,0
57541,445,0,0,drop,66,0,0
57542,445,0,0,drop,66,0,0
57547,445,0,0,drop,66,0,0
57545,445,0,0,drop,66,0,0
57539,445,0,0,drop,66,0,0
38852,37965,0,0,deny,62,0,0
62140,445,0,0,drop,70,0,0
57987,56125,0,0,deny,90,0,0
2705,37,0,0,deny,60,0,0
62137,445,0,0,drop,70,0,0
62136,445,0,0,drop,70,0,0
62133,445,0,0,drop,70,0,0
57698,64147,0,0,deny,66,0,0
44821,64147,0,0,deny,62,0,0
13727,13751,0,0,deny,148,0,0
59227,11392,0,0,deny,62,0,0
16994,57866,0,0,deny,146,0,0
49426,57470,0,0,deny,66,0,0
16001,48817,0,0,deny,143,0,0
48079,43227,0,0,deny,66,0,0
2170,43227,0,0,deny,62,0,0
57238,445,0,0,drop,70,0,0
30797,23,0,0,deny,60,0,0
64022,53,20960,53,allow,99,95,1
17010,57470,0,0,deny,62,0,0
62130,445,0,0,drop,70,0,0
62129,445,0,0,drop,70,0,0
62126,445,0,0,drop,70,0,0
57235,445,0,0,drop,70,0,0
57533,445,0,0,drop,66,0,0
22346,51505,0,0,deny,62,0,0
19004,51505,0,0,deny,62,0,0
62124,445,0,0,drop,70,0,0
50470,61463,0,0,deny,86,0,0
57529,445,0,0,drop,66,0,0
60962,64147,0,0,deny,66,0,0
57526,445,0,0,drop,66,0,0
57528,445,0,0,drop,66,0,0
57525,445,0,0,drop,66,0,0
57231,445,0,0,drop,70,0,0
50298,37965,0,0,deny,66,0,0
57229,445,0,0,drop,70,0,0
19068,37965,0,0,deny,62,0,0
50066,30188,0,0,deny,62,0,0
57227,445,0,0,drop,70,0,0
62119,445,0,0,drop,70,0,0
65285,50584,0,0,deny,66,0,0
49644,30188,0,0,deny,66,0,0
62107,445,0,0,drop,70,0,0
62110,445,0,0,drop,70,0,0
59611,56205,0,0,deny,66,0,0
54167,50584,0,0,deny,62,0,0
40216,50265,0,0,deny,62,0,0
37927,50265,0,0,deny,66,0,0
37343,21247,0,0,deny,62,0,0
57513,445,0,0,drop,66,0,0
65317,51221,0,0,deny,78,0,0
63927,50265,0,0,deny,62,0,0
39244,36829,0,0,deny,62,0,0
57220,445,0,0,drop,70,0,0
0,0,0,0,deny,82,0,0
0,0,0,0,allow,244,236,0
60674,8055,0,0,deny,145,0,0
52658,64147,0,0,deny,145,0,0
63196,445,0,0,deny,66,0,0
57218,445,0,0,drop,70,0,0
63098,35440,0,0,deny,66,0,0
46409,35440,0,0,deny,66,0,0
57633,50584,0,0,deny,146,0,0
57506,445,0,0,drop,66,0,0
5222,18733,0,0,deny,66,0,0
10427,32480,0,0,deny,66,0,0
62096,445,0,0,drop,70,0,0
29951,34021,0,0,reset-both,62,0,0
6546,37965,0,0,deny,62,0,0
57217,445,0,0,drop,70,0,0
57216,445,0,0,drop,70,0,0
39390,15503,0,0,deny,74,0,0
57215,445,0,0,drop,70,0,0
57212,445,0,0,drop,70,0,0
57211,445,0,0,drop,70,0,0
51505,17372,0,0,deny,66,0,0
57503,445,0,0,drop,66,0,0
57987,56125,0,0,deny,90,0,0
57131,35776,0,0,deny,145,0,0
2828,35253,0,0,deny,66,0,0
39981,57470,0,0,deny,62,0,0
61404,52700,0,0,deny,72,0,0
58424,52700,0,0,deny,66,0,0
57497,445,0,0,drop,66,0,0
57197,445,0,0,drop,70,0,0
57196,445,0,0,drop,70,0,0
57192,445,0,0,drop,70,0,0
19161,26296,0,0,deny,159,0,0
34301,21247,0,0,deny,62,0,0
51320,44847,0,0,deny,66,0,0
57491,445,0,0,drop,66,0,0
57186,445,0,0,drop,70,0,0
57187,445,0,0,drop,70,0,0
22390,19473,0,0,deny,66,0,0
39531,19473,0,0,deny,62,0,0
5222,1504,0,0,deny,66,0,0
50090,50265,0,0,deny,62,0,0
62089,445,0,0,drop,70,0,0
62085,445,0,0,drop,70,0,0
62084,445,0,0,drop,70,0,0
26448,9192,0,0,deny,145,0,0
57475,445,0,0,drop,66,0,0
57476,445,0,0,drop,66,0,0
57478,445,0,0,drop,66,0,0
57477,445,0,0,drop,66,0,0
57479,445,0,0,drop,66,0,0
57480,445,0,0,drop,66,0,0
57474,445,0,0,drop,66,0,0
57473,445,0,0,drop,66,0,0
57175,445,0,0,drop,70,0,0
23277,53733,0,0,deny,62,0,0
58574,21247,0,0,deny,66,0,0
62132,42873,0,0,deny,66,0,0
46662,36237,0,0,deny,62,0,0
35494,22114,0,0,deny,66,0,0
63037,443,11934,443,allow,85,218,31
63038,53,49856,53,allow,85,218,31
53216,443,34085,443,allow,1671,13262,66
50523,443,44131,443,allow,868,521,25
53676,80,62250,80,allow,6934,147544,24
65319,53,30506,53,allow,103,182,44
59867,443,26148,443,allow,843,5354,27
45346,443,29212,443,allow,1442,996,20
56848,19556,62974,19556,allow,70,0,8
53052,443,55345,443,allow,140,74,15
52009,443,21173,443,allow,2028,8311,46
50546,80,2878,80,allow,812,1178,15
63045,443,61231,443,allow,164,346,30
63046,53,33586,53,allow,164,346,30
50521,80,1574,80,allow,262,192,25
50468,80,50468,80,allow,7684,82709,22
49555,53,60187,53,allow,286,292,15
61714,443,1566,443,allow,330,2154,135
53253,443,34431,443,allow,27741,8652,210
47289,443,7853,443,allow,7882,8232,104
53217,443,21683,443,allow,1038,5020,66
28755,80,28755,80,allow,2178,19092,29
50466,80,50466,80,allow,7114,71221,22
49655,80,18992,80,allow,682,374,15
55654,18251,23263,18251,allow,70,0,8
51877,13472,45197,13472,allow,66,0,5
38634,443,16123,443,allow,1676,7420,18
49292,443,18411,443,allow,66182,14017,163
50408,8080,50408,8080,allow,180,198,32
46383,443,46383,443,allow,1754,2907,30
44638,443,36875,443,allow,11233,8829,94
49525,443,29311,443,allow,2845,11941,121
59787,443,61520,443,allow,2088,17948,334
58854,443,61370,443,allow,6811,12323,83
50524,443,21568,443,allow,868,521,25
56849,23745,4233,23745,allow,70,0,8
41247,80,52056,80,allow,234,0,12
63461,443,13278,443,allow,310,312,59
33383,443,13969,443,allow,2215,22225,316
53223,443,54102,443,allow,1726,5731,65
45019,53,52189,53,allow,78,90,30
53224,443,28053,443,allow,982,5019,65
47196,443,63403,443,allow,44089,2657241,134
33775,80,33775,80,allow,198,226,142
57170,445,0,0,drop,70,0,0
62081,445,0,0,drop,70,0,0
62075,445,0,0,drop,70,0,0
62068,445,0,0,drop,70,0,0
30782,36237,0,0,deny,62,0,0
64546,57470,0,0,deny,66,0,0
53465,57470,0,0,deny,62,0,0
57461,445,0,0,drop,66,0,0
57460,445,0,0,drop,66,0,0
57458,445,0,0,drop,66,0,0
57159,445,0,0,drop,70,0,0
57162,445,0,0,drop,70,0,0
57161,445,0,0,drop,70,0,0
57157,445,0,0,drop,70,0,0
62067,445,0,0,drop,70,0,0
57154,445,0,0,drop,70,0,0
36963,23,0,0,deny,60,0,0
52714,64147,0,0,deny,66,0,0
62064,445,0,0,drop,70,0,0
19885,64147,0,0,deny,62,0,0
61981,9000,0,0,deny,60,0,0
61242,35253,0,0,deny,66,0,0
62059,445,0,0,drop,70,0,0
50470,61463,0,0,deny,86,0,0
62060,445,0,0,drop,70,0,0
62055,445,0,0,drop,70,0,0
48706,23393,0,0,deny,60,0,0
1441,51221,0,0,deny,62,0,0
59364,44847,0,0,deny,66,0,0
1171,18375,0,0,deny,146,0,0
56653,22114,0,0,deny,66,0,0
57148,445,0,0,drop,70,0,0
53608,39004,0,0,deny,66,0,0
29159,39004,0,0,deny,62,0,0
2705,37,0,0,deny,60,0,0
45007,22114,0,0,deny,146,0,0
57141,445,0,0,drop,70,0,0
62045,445,0,0,drop,70,0,0
62044,445,0,0,drop,70,0,0
62041,445,0,0,drop,70,0,0
57140,445,0,0,drop,70,0,0
25222,37965,0,0,deny,62,0,0
54742,37965,0,0,deny,66,0,0
60136,56205,0,0,deny,66,0,0
16001,48817,0,0,deny,143,0,0
8194,21247,0,0,deny,146,0,0
49977,57470,0,0,deny,62,0,0
57134,445,0,0,drop,70,0,0
53132,29384,35704,29384,allow,70,0,5
64255,53,15083,53,allow,86,174,30
64516,53,21568,53,allow,94,121,30
48658,53,48919,53,allow,80,288,30
52997,443,53080,443,allow,7747,9633,121
55421,53,63396,53,allow,78,90,30
39385,443,14896,443,allow,6918,82311,33
50531,80,35066,80,allow,2162,19620,20
65029,53,39227,53,allow,102,112,29
64020,53,46952,53,allow,118,184,29
60232,53,0,0,allow,86,116,29
59537,80,26442,80,allow,1824,2068,187
57470,47099,22688,47099,allow,330,0,1199
45624,443,55280,443,allow,1606,5091,17
59350,443,59350,443,allow,1494,2907,27
60014,443,21323,443,allow,3035,6986,46
65528,53,22092,53,allow,86,113,29
65108,53,46911,53,allow,94,101,29
59928,53,57258,53,allow,94,226,29
53696,50321,25044,50321,allow,70,0,7
64537,53,43379,53,allow,102,149,30
53236,443,39010,443,allow,1363,39884,37
65055,53,62687,53,allow,86,139,30
53282,443,30859,443,allow,172,1614,119
53232,443,62934,443,allow,3555,99074,58
51876,35624,49210,35624,allow,70,0,5
63050,53,33894,53,allow,166,218,30
65018,53,20967,53,allow,102,208,30
50265,18659,34655,18659,allow,150,331,1200
53212,443,62292,443,allow,4708,76406,66
64734,53,19737,53,allow,90,293,43
49944,80,49944,80,allow,13007,207272,22
63041,53,42776,53,allow,166,282,30
12477,80,12477,80,allow,961,5874,27
53219,443,33001,443,allow,1038,5020,66
53228,443,43258,443,allow,973,4053,59
53231,443,2130,443,allow,1533,7373,58
53230,443,3800,443,allow,1038,5139,58
49941,80,49941,80,allow,23995,469008,22
60770,443,16135,443,allow,2026,2213,120
65276,53,33888,53,allow,86,140,30
44911,443,42749,443,allow,2176,8018,186
31956,53,16501,53,allow,94,174,30
63047,443,26730,443,allow,86,218,30
53234,443,53501,443,allow,1040,5019,58
